fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,es_fin_semana,dia_del_mes,es_festivo,es_Black_Friday,es_Cyber_Monday,trimestre,semana_del_año,es_laborable,es_inicio_mes,es_fin_mes,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_ma7,descuento_pct,precio_competencia,ratio_precio,nombre_h=Adidas Own The Run Jacket,nombre_h=Adidas Ultraboost 23,nombre_h=Asics Gel Nimbus 25,nombre_h=Bowflex SelectTech 552,nombre_h=Columbia Silver Ridge,nombre_h=Decathlon Bandas Elásticas Set,nombre_h=Domyos BM900,nombre_h=Domyos Kit Mancuernas 20kg,nombre_h=Gaiam Premium Yoga Block,nombre_h=Liforme Yoga Pad,nombre_h=Lotuscrafts Yoga Bolster,nombre_h=Manduka PRO Yoga Mat,nombre_h=Merrell Moab 2 GTX,nombre_h=New Balance Fresh Foam X 1080v12,nombre_h=Nike Air Zoom Pegasus 40,nombre_h=Nike Dri-FIT Miler,nombre_h=Puma Velocity Nitro 2,nombre_h=Quechua MH500,nombre_h=Reebok Floatride Energy 5,nombre_h=Reebok Professional Deck,nombre_h=Salomon Speedcross 5 GTX,nombre_h=Sveltus Kettlebell 12kg,nombre_h=The North Face Borealis,nombre_h=Trek Marlin 7,categoria_h=Fitness,categoria_h=Outdoor,categoria_h=Running,categoria_h=Wellness,subcategoria_h=Banco Gimnasio,subcategoria_h=Bandas Elásticas,subcategoria_h=Bicicleta Montaña,subcategoria_h=Bloque Yoga,subcategoria_h=Cojín Yoga,subcategoria_h=Esterilla Fitness,subcategoria_h=Esterilla Yoga,subcategoria_h=Mancuernas Ajustables,subcategoria_h=Mochila Trekking,subcategoria_h=Pesa Rusa,subcategoria_h=Pesas Casa,subcategoria_h=Rodillera Yoga,subcategoria_h=Ropa Montaña,subcategoria_h=Ropa Running,subcategoria_h=Zapatillas Running,subcategoria_h=Zapatillas Trail
2021-10-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.23,138.46,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,2.0,2.0,10.0,8.0,1.0,2.142857142857143,0.010999999999999944,69.32333333333334,0.998653651969034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.63,127.26,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,2.0,2.0,2.0,10.0,8.0,1.8571428571428572,0.021076923076923038,64.41666666666667,0.9877878395860284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,411.68,823.36,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,2.0,2.0,2.0,2.0,10.0,1.7142857142857142,-0.029200000000000018,353.7033333333334,1.1639132606421576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-10-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,1,178.86,178.86,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,-0.022057142857142935,161.23666666666668,1.10930102747514,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,2,44.88,89.76,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,0.0026666666666666098,43.723333333333336,1.0264542197148738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.55,222.2,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,-0.009999999999999948,53.96,1.029466271312083,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-10-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,24.46,48.92,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.021599999999999966,24.773333333333337,0.9873519913885898,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,2,40.42,80.84,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.7142857142857142,-0.010500000000000042,38.70333333333333,1.04435449143054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-10-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,154.23,462.69,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.7142857142857142,-0.028199999999999933,136.35999999999999,1.1310501613376358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-10-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,827.2,1654.4,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.8571428571428572,0.0033734939759035598,742.3566666666666,1.1142891781578488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,97.1,194.2,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.8571428571428572,-0.022105263157894676,93.05666666666667,1.0434502274599704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-10-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,1,71.42,71.42,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.8571428571428572,-0.02028571428571431,68.20333333333333,1.0471628952641612,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-10-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.93,225.86,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.8571428571428572,-0.026636363636363698,105.61,1.0693116182179718,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-10-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.57,161.14,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.8571428571428572,-0.007124999999999914,76.32000000000001,1.0556865828092241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-10-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,132.88,531.52,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.8571428571428572,-0.022153846153846118,116.80666666666667,1.1376063010102162,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-10-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.52,20.52,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.142857142857143,-0.025999999999999978,20.023333333333333,1.0248043948726486,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.4,35.4,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,1.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,-0.011428571428571389,33.77333333333333,1.0481642321358073,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-10-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.48,50.48,Tuesday,2021,10,False,26,False,False,False,4,43,True,False,False,1.0,1.0,4.0,2.0,2.0,1.0,2.0,4.285714285714286,-0.009599999999999937,48.10333333333333,1.0494075254660107,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-10-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,8,114.27,914.16,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.428571428571429,0.0063478260869565565,96.61666666666667,1.1827151975159564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,8,136.28,1090.24,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,8.0,1.0,1.0,1.0,4.0,2.0,2.0,4.428571428571429,-0.00948148148148149,114.98,1.1852496086275874,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,87.55,262.65,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,8.0,8.0,1.0,1.0,1.0,4.0,2.0,4.285714285714286,-0.029999999999999968,83.50333333333333,1.0484611392758771,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.27,152.54,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,3.0,8.0,8.0,1.0,1.0,1.0,4.0,4.142857142857143,-0.01693333333333328,74.64,1.0218381564844587,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.14,70.28,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,2.0,3.0,8.0,8.0,1.0,1.0,1.0,3.0,-0.0040000000000000166,34.87,1.0077430455979353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-10-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.63,129.26,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,2.0,2.0,3.0,8.0,8.0,1.0,1.0,2.0,0.005692307692307762,65.73,0.983264871443785,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-10-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.27,138.54,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,2.0,2.0,2.0,3.0,8.0,8.0,1.0,2.142857142857143,0.010428571428571485,69.21333333333332,1.0008187247158544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.02,132.04,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,2.0,2.0,2.0,2.0,3.0,8.0,8.0,1.8571428571428572,-0.01569230769230763,61.90666666666667,1.0664441094120178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-10-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,407.15,814.3,Wednesday,2021,10,False,27,False,False,False,4,43,True,False,False,2.0,2.0,2.0,2.0,2.0,3.0,8.0,1.7142857142857142,-0.017874999999999943,347.53999999999996,1.1715198250561087,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
